"Town","FIPS","Year","Crime Type","Measure Type","Variable","Value"
"Ashford","0901501430",2011,"Total Crime","Number","Crime Index",23
"Ashford","0901501430",2011,"Total Crime","Rate (per 100,000)","Crime Index",533.9
"Ashford","0901501430",2011,"Total Violent Crime","Number","Crime Index",3
"Ashford","0901501430",2011,"Total Violent Crime","Rate (per 100,000)","Crime Index",69.6
"Ashford","0901501430",2011,"Total Property Crime","Number","Crime Index",20
"Ashford","0901501430",2011,"Total Property Crime","Rate (per 100,000)","Crime Index",464.3
"Ashford","0901501430",2011,"Aggravated Assault","Number","Crime Index",2
"Ashford","0901501430",2011,"Aggravated Assault","Rate (per 100,000)","Crime Index",46.4
"Ashford","0901501430",2011,"Murder","Number","Crime Index",0
"Ashford","0901501430",2011,"Murder","Rate (per 100,000)","Crime Index",0
"Ashford","0901501430",2011,"Rape","Number","Crime Index",0
"Ashford","0901501430",2011,"Rape","Rate (per 100,000)","Crime Index",0
"Ashford","0901501430",2011,"Robbery","Number","Crime Index",1
"Ashford","0901501430",2011,"Robbery","Rate (per 100,000)","Crime Index",23.2
"Ashford","0901501430",2011,"Burglary","Number","Crime Index",10
"Ashford","0901501430",2011,"Burglary","Rate (per 100,000)","Crime Index",232.1
"Ashford","0901501430",2011,"Larceny","Number","Crime Index",9
"Ashford","0901501430",2011,"Larceny","Rate (per 100,000)","Crime Index",208.9
"Ashford","0901501430",2011,"Motor Vehicle Theft","Number","Crime Index",1
"Ashford","0901501430",2011,"Motor Vehicle Theft","Rate (per 100,000)","Crime Index",23.2
"Ashford","0901501430",2011,"Arson","Number","Crime Index",0
"Ashford","0901501430",2011,"Arson","Rate (per 100,000)","Crime Index",0
"Ashford","0901501430",2012,"Total Crime","Number","Crime Index",19
"Ashford","0901501430",2012,"Total Crime","Rate (per 100,000)","Crime Index",439.8
"Ashford","0901501430",2012,"Total Violent Crime","Number","Crime Index",2
"Ashford","0901501430",2012,"Total Violent Crime","Rate (per 100,000)","Crime Index",46.3
"Ashford","0901501430",2012,"Total Property Crime","Number","Crime Index",17
"Ashford","0901501430",2012,"Total Property Crime","Rate (per 100,000)","Crime Index",393.5
"Ashford","0901501430",2012,"Aggravated Assault","Number","Crime Index",2
"Ashford","0901501430",2012,"Aggravated Assault","Rate (per 100,000)","Crime Index",46.3
"Ashford","0901501430",2012,"Murder","Number","Crime Index",0
"Ashford","0901501430",2012,"Murder","Rate (per 100,000)","Crime Index",0
"Ashford","0901501430",2012,"Rape","Number","Crime Index",0
"Ashford","0901501430",2012,"Rape","Rate (per 100,000)","Crime Index",0
"Ashford","0901501430",2012,"Robbery","Number","Crime Index",0
"Ashford","0901501430",2012,"Robbery","Rate (per 100,000)","Crime Index",0
"Ashford","0901501430",2012,"Burglary","Number","Crime Index",9
"Ashford","0901501430",2012,"Burglary","Rate (per 100,000)","Crime Index",208.3
"Ashford","0901501430",2012,"Larceny","Number","Crime Index",8
"Ashford","0901501430",2012,"Larceny","Rate (per 100,000)","Crime Index",185.2
"Ashford","0901501430",2012,"Motor Vehicle Theft","Number","Crime Index",0
"Ashford","0901501430",2012,"Motor Vehicle Theft","Rate (per 100,000)","Crime Index",0
"Ashford","0901501430",2012,"Arson","Number","Crime Index",0
"Ashford","0901501430",2012,"Arson","Rate (per 100,000)","Crime Index",0
"Ashford","0901501430",2013,"Total Crime","Number","Crime Index",26
"Ashford","0901501430",2013,"Total Crime","Rate (per 100,000)","Crime Index",601.2
"Ashford","0901501430",2013,"Total Violent Crime","Number","Crime Index",3
"Ashford","0901501430",2013,"Total Violent Crime","Rate (per 100,000)","Crime Index",69.4
"Ashford","0901501430",2013,"Total Property Crime","Number","Crime Index",23
"Ashford","0901501430",2013,"Total Property Crime","Rate (per 100,000)","Crime Index",531.8
"Ashford","0901501430",2013,"Aggravated Assault","Number","Crime Index",2
"Ashford","0901501430",2013,"Aggravated Assault","Rate (per 100,000)","Crime Index",46.2
"Ashford","0901501430",2013,"Murder","Number","Crime Index",0
"Ashford","0901501430",2013,"Murder","Rate (per 100,000)","Crime Index",0
"Ashford","0901501430",2013,"Rape","Number","Crime Index",1
"Ashford","0901501430",2013,"Rape","Rate (per 100,000)","Crime Index",23.1
"Ashford","0901501430",2013,"Robbery","Number","Crime Index",0
"Ashford","0901501430",2013,"Robbery","Rate (per 100,000)","Crime Index",0
"Ashford","0901501430",2013,"Burglary","Number","Crime Index",12
"Ashford","0901501430",2013,"Burglary","Rate (per 100,000)","Crime Index",277.5
"Ashford","0901501430",2013,"Larceny","Number","Crime Index",11
"Ashford","0901501430",2013,"Larceny","Rate (per 100,000)","Crime Index",254.3
"Ashford","0901501430",2013,"Motor Vehicle Theft","Number","Crime Index",0
"Ashford","0901501430",2013,"Motor Vehicle Theft","Rate (per 100,000)","Crime Index",0
"Ashford","0901501430",2013,"Arson","Number","Crime Index",0
"Ashford","0901501430",2013,"Arson","Rate (per 100,000)","Crime Index",0
"Ashford","0901501430",2014,"Total Crime","Number","Crime Index",30
"Ashford","0901501430",2014,"Total Crime","Rate (per 100,000)","Crime Index",694.1
"Ashford","0901501430",2014,"Total Violent Crime","Number","Crime Index",3
"Ashford","0901501430",2014,"Total Violent Crime","Rate (per 100,000)","Crime Index",69.4
"Ashford","0901501430",2014,"Total Property Crime","Number","Crime Index",27
"Ashford","0901501430",2014,"Total Property Crime","Rate (per 100,000)","Crime Index",624.7
"Ashford","0901501430",2014,"Aggravated Assault","Number","Crime Index",2
"Ashford","0901501430",2014,"Aggravated Assault","Rate (per 100,000)","Crime Index",46.3
"Ashford","0901501430",2014,"Murder","Number","Crime Index",0
"Ashford","0901501430",2014,"Murder","Rate (per 100,000)","Crime Index",0
"Ashford","0901501430",2014,"Rape","Number","Crime Index",1
"Ashford","0901501430",2014,"Rape","Rate (per 100,000)","Crime Index",23.1
"Ashford","0901501430",2014,"Robbery","Number","Crime Index",0
"Ashford","0901501430",2014,"Robbery","Rate (per 100,000)","Crime Index",0
"Ashford","0901501430",2014,"Burglary","Number","Crime Index",12
"Ashford","0901501430",2014,"Burglary","Rate (per 100,000)","Crime Index",277.6
"Ashford","0901501430",2014,"Larceny","Number","Crime Index",13
"Ashford","0901501430",2014,"Larceny","Rate (per 100,000)","Crime Index",300.8
"Ashford","0901501430",2014,"Motor Vehicle Theft","Number","Crime Index",2
"Ashford","0901501430",2014,"Motor Vehicle Theft","Rate (per 100,000)","Crime Index",46.3
"Ashford","0901501430",2014,"Arson","Number","Crime Index",0
"Ashford","0901501430",2014,"Arson","Rate (per 100,000)","Crime Index",0
"Ashford","0901501430",2015,"Total Crime","Number","Crime Index",18
"Ashford","0901501430",2015,"Total Crime","Rate (per 100,000)","Crime Index",417
"Ashford","0901501430",2015,"Total Violent Crime","Number","Crime Index",3
"Ashford","0901501430",2015,"Total Violent Crime","Rate (per 100,000)","Crime Index",69.5
"Ashford","0901501430",2015,"Total Property Crime","Number","Crime Index",15
"Ashford","0901501430",2015,"Total Property Crime","Rate (per 100,000)","Crime Index",347.5
"Ashford","0901501430",2015,"Aggravated Assault","Number","Crime Index",2
"Ashford","0901501430",2015,"Aggravated Assault","Rate (per 100,000)","Crime Index",46.3
"Ashford","0901501430",2015,"Murder","Number","Crime Index",0
"Ashford","0901501430",2015,"Murder","Rate (per 100,000)","Crime Index",0
"Ashford","0901501430",2015,"Rape","Number","Crime Index",0
"Ashford","0901501430",2015,"Rape","Rate (per 100,000)","Crime Index",0
"Ashford","0901501430",2015,"Robbery","Number","Crime Index",1
"Ashford","0901501430",2015,"Robbery","Rate (per 100,000)","Crime Index",23.2
"Ashford","0901501430",2015,"Burglary","Number","Crime Index",8
"Ashford","0901501430",2015,"Burglary","Rate (per 100,000)","Crime Index",185.3
"Ashford","0901501430",2015,"Larceny","Number","Crime Index",6
"Ashford","0901501430",2015,"Larceny","Rate (per 100,000)","Crime Index",139
"Ashford","0901501430",2015,"Motor Vehicle Theft","Number","Crime Index",1
"Ashford","0901501430",2015,"Motor Vehicle Theft","Rate (per 100,000)","Crime Index",23.2
"Ashford","0901501430",2015,"Arson","Number","Crime Index",0
"Ashford","0901501430",2015,"Arson","Rate (per 100,000)","Crime Index",0
"Ashford","09015014
